time,logger,level,database,threadid,message,exception
2016-10-20 14:04:40.6443,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,50,"	Query: 
	Time: 0 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
	Timing:",
2016-10-20 14:04:43.1955,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,49,"Document with key 'Raven/Hilo/students' was found, etag: 01000000-0000-0001-0000-000000000004",
2016-10-20 14:04:43.1955,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,49,Request # 371: POST    -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/queries,
2016-10-20 14:04:43.1955,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,49,"	Raven/Hilo/students

Results count: 1, includes count: 0",
2016-10-20 14:04:43.6523,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,55,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:04:46.5852,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,50,Document with key 'Raven/Alerts' was not found,
2016-10-20 14:04:46.5852,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,57,Document with key 'Raven/Javascript/Functions' was not found,
2016-10-20 14:04:46.5852,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,49,Request # 385: GET     -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/singleAuthToken,
2016-10-20 14:04:46.5852,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,57,Request # 386: GET     -     0 ms - Candidates - 404 - http://localhost:8080/databases/Candidates/docs/Raven/Javascript/Functions,
2016-10-20 14:04:46.5852,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,50,Request # 387: GET     -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/operation/alerts,
2016-10-20 14:04:46.5852,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,52,Request # 388: GET     -     0 ms - Candidates - 304 - http://localhost:8080/databases/Candidates/terms/Raven/DocumentsByEntityName?field=Tag&pageSize=1024,
2016-10-20 14:04:46.6267,Raven.Database.Indexing.Index.Querying,Debug,Candidates,52,Issuing query on index Raven/DocumentsByEntityName for: Tag:Students,
2016-10-20 14:04:46.6267,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,Candidates,52,"	Query: Tag:Students
	Time: 0 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
	Timing:
",
2016-10-20 14:04:46.6267,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,52,Request # 389: GET     -     0 ms - Candidates - 200 - http://multi.get/databases/Candidates/indexes/Raven/DocumentsByEntityName?&query=Tag:Students&pageSize=0,
2016-10-20 14:04:46.6267,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,52,"	Query: Tag:Students
	Time: 0 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
	Timing:",
2016-10-20 14:04:46.6267,Raven.Database.Server.WebApi.RequestManager,Debug,,52,Request # 390: POST    -     4 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/multi_get?parallel=yes,
2016-10-20 14:04:46.6267,Raven.Database.Server.WebApi.RequestManager,Debug,,52,"	0: databases/Candidates/indexes/Raven/DocumentsByEntityName?&query=Tag:Students&pageSize=0			Query: Tag:Students
	Time: 0 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
	Timing:",
2016-10-20 14:04:46.6698,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,52,Document with key 'Raven/Studio/Columns/AllDocuments' was not found,
2016-10-20 14:04:46.6698,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,52,Request # 391: POST    -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/queries,
2016-10-20 14:04:46.6698,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,50,Document with key 'Raven/Studio/Columns/AllDocuments' was not found,
2016-10-20 14:04:46.6698,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,52,"	Raven/Studio/Columns/AllDocuments

Results count: 0, includes count: 0",
2016-10-20 14:04:46.6698,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,50,Request # 392: POST    -     1 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/queries,
2016-10-20 14:04:46.6698,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,50,"	Raven/Studio/Columns/AllDocuments

Results count: 0, includes count: 0",
2016-10-20 14:04:46.9662,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,Candidates,52,"	Query: 
	Time: 0 ms
",
2016-10-20 14:04:46.9662,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,52,Request # 393: GET     -     0 ms - Candidates - 304 - http://localhost:8080/databases/Candidates/indexes/Raven/DocumentsByEntityName?query=&start=0&pageSize=0,
2016-10-20 14:04:46.9662,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,50,Request # 394: GET     -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/docs?start=0&pageSize=30,
2016-10-20 14:04:46.9662,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,52,"	Query: 
	Time: 0 ms",
2016-10-20 14:04:57.1381,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,47,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:05:13.6533,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,55,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:05:18.6387,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,52,Document with key 'Raven/Studio/Columns/Collection/System Documents' was not found,
2016-10-20 14:05:18.6387,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,62,Document with key 'Raven/Studio/Columns/Collection/System Documents' was not found,
2016-10-20 14:05:18.6387,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,52,Request # 395: POST    -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/queries,
2016-10-20 14:05:18.6387,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,52,"	Raven/Studio/Columns/Collection/System Documents

Results count: 0, includes count: 0",
2016-10-20 14:05:18.6387,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,62,Request # 396: POST    -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/queries,
2016-10-20 14:05:18.6387,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,62,"	Raven/Studio/Columns/Collection/System Documents

Results count: 0, includes count: 0",
2016-10-20 14:05:18.7753,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,62,Request # 397: GET     -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/docs?startsWith=Raven%2F&exclude=&start=0&pageSize=30,
2016-10-20 14:05:19.7821,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,62,Document with key 'Raven/Studio/Columns/Collection/Students' was not found,
2016-10-20 14:05:19.7821,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,52,Document with key 'Raven/Studio/Columns/Collection/Students' was not found,
2016-10-20 14:05:19.7821,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,62,Request # 398: POST    -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/queries,
2016-10-20 14:05:19.7821,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,62,"	Raven/Studio/Columns/Collection/Students

Results count: 0, includes count: 0",
2016-10-20 14:05:19.7821,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,52,Request # 399: POST    -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/queries,
2016-10-20 14:05:19.7821,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,52,"	Raven/Studio/Columns/Collection/Students

Results count: 0, includes count: 0",
2016-10-20 14:05:19.8446,Raven.Database.Indexing.Index.Querying,Debug,Candidates,52,Issuing query on index Raven/DocumentsByEntityName for: Tag:Students,
2016-10-20 14:05:19.8747,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,52,"Document with key 'students/33' was found, etag: 01000000-0000-0001-0000-000000000005",
2016-10-20 14:05:19.8747,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,52,"Document with key 'students/1' was found, etag: 01000000-0000-0001-0000-000000000002",
2016-10-20 14:05:19.8747,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,Candidates,52,"	Query: Tag:Students
	Time: 38 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
	Timing:
",
2016-10-20 14:05:19.8747,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,52,Request # 400: GET     -    41 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/indexes/Raven/DocumentsByEntityName?query=Tag:Students&start=0&pageSize=30&sort=-LastModifiedTicks,
2016-10-20 14:05:19.8747,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,52,"	Query: Tag:Students
	Time: 38 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
	Timing:",
2016-10-20 14:05:27.1527,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,61,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:05:43.6536,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,55,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:05:57.1534,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,61,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:06:13.6533,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,55,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:06:27.1540,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,61,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:06:43.6677,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,48,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:06:57.1682,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,29,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:07:13.6683,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,63,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:07:27.1690,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,29,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:07:43.6686,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,29,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:07:57.1838,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,29,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:08:01.2347,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,70,"Document with key 'Raven/Hilo/students' was found, etag: 01000000-0000-0001-0000-000000000004",
2016-10-20 14:08:01.2347,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,70,Document with key 'Raven/ServerPrefixForHilo' was not found,
2016-10-20 14:08:01.2347,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,70,Request # 401: GET     -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/queries/?&id=Raven%2FHilo%2Fstudents&id=Raven%2FServerPrefixForHilo,
2016-10-20 14:08:01.2347,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,70,"Results count: 2, includes count: 0",
2016-10-20 14:08:01.3257,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,66,"Inserted a new document with key 'Raven/Hilo/students', update: True, ",
2016-10-20 14:08:01.3257,Raven.Database.Indexing.WorkContext,Debug,Candidates,66,Incremented work counter to 14 because: PUT Raven/Hilo/students,
2016-10-20 14:08:01.3257,Raven.Database.DocumentDatabase,Debug,Candidates,66,Put document Raven/Hilo/students with etag 01000000-0000-0001-0000-000000000006,
2016-10-20 14:08:01.3257,Raven.Database.Indexing.WorkContext,Debug,Candidates,41,"No work was found, workerWorkCounter: 14, for: ReducingExecuter, will wait for additional work",
2016-10-20 14:08:01.3257,Raven.Database.Prefetching.PrefetchingBehavior,Debug,Candidates,40,"Not enough results to fill requested count (512), but we have some (1) in memory. Going to index the results while loading more from disk in background.",
2016-10-20 14:08:01.3257,Raven.Database.Prefetching.PrefetchingBehavior,Info,Candidates,40,Skipping background prefetching because we got no documents to fetch. Last etag: 01000000-0000-0001-0000-000000000006,
2016-10-20 14:08:01.3257,Raven.Database.Indexing.IndexingExecuter,Debug,Candidates,40,Found a total of 1 documents that requires indexing since etag: 01000000-0000-0001-0000-000000000005: (Raven/Hilo/students),
2016-10-20 14:08:01.3257,Raven.Database.Impl.DocumentRetriever,Debug,,65,Trigger Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/students,
2016-10-20 14:08:01.3257,Raven.Database.Indexing.IndexingExecuter,Debug,Candidates,40,"After read triggers executed, 1 documents remained",
2016-10-20 14:08:01.3257,Raven.Database.Indexing.IndexingExecuter,Debug,Candidates,40,"Going to index 1 documents in Index: Raven/DocumentsByEntityName, LastIndexedEtag: 01000000-0000-0001-0000-000000000005: (Raven/Hilo/students)",
2016-10-20 14:08:01.3257,Raven.Database.Indexing.IndexingExecuter,Debug,Candidates,40,Indexing 1 documents for index: Raven/DocumentsByEntityName. (Raven/Hilo/students),
2016-10-20 14:08:01.3257,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,66,Request # 402: PUT     -     1 ms - Candidates - 201 - http://localhost:8080/databases/Candidates/docs/Raven/Hilo/students,
2016-10-20 14:08:01.3257,Raven.Database.Indexing.Index.Indexing,Debug,Candidates,40,Indexed 0 documents for Raven/DocumentsByEntityName,
2016-10-20 14:08:01.3257,Raven.Database.Indexing.IndexingExecuter,Debug,Candidates,40,"After indexing 1 documents, the new last etag for is: 01000000-0000-0001-0000-000000000006 for Raven/DocumentsByEntityName",
2016-10-20 14:08:01.3257,Raven.Database.Indexing.IndexingExecuter,Debug,,40,No tasks to execute were found!,
2016-10-20 14:08:01.3257,Raven.Database.Indexing.IndexingExecuter,Debug,,40,"Executed 0 tasks, processed documents: 0, took 0ms",
2016-10-20 14:08:01.3257,Raven.Database.Indexing.WorkContext,Debug,,40,Incremented work counter to 15 because: WORK BY IndexingExecuter,
2016-10-20 14:08:01.3257,Raven.Database.Indexing.IndexingExecuter,Debug,,40,No tasks to execute were found!,
2016-10-20 14:08:01.3257,Raven.Database.Indexing.IndexingExecuter,Debug,,40,"Executed 0 tasks, processed documents: 0, took 0ms",
2016-10-20 14:08:01.3257,Raven.Database.Indexing.WorkContext,Debug,Candidates,41,"No work was found, workerWorkCounter: 15, for: ReducingExecuter, will wait for additional work",
2016-10-20 14:08:01.3257,Raven.Database.Indexing.IndexingExecuter,Debug,,40,No tasks to execute were found!,
2016-10-20 14:08:01.3257,Raven.Database.Indexing.IndexingExecuter,Debug,,40,"Executed 0 tasks, processed documents: 0, took 0ms",
2016-10-20 14:08:01.3257,Raven.Database.Indexing.IndexStorage,Debug,,40,"Flushed simple map index: Raven/DocumentsByEntityName (id: 1), took 0ms",
2016-10-20 14:08:01.3257,Raven.Database.Indexing.WorkContext,Debug,,40,"No work was found, workerWorkCounter: 15, for: IndexingExecuter, will wait for additional work",
2016-10-20 14:08:01.3257,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,70,Request # 403: GET     -     2 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/stats,
2016-10-20 14:08:01.3414,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,72,Request # 404: GET     -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/terms/Raven/DocumentsByEntityName?field=Tag&pageSize=1024,
2016-10-20 14:08:01.3669,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,72,Request # 405: GET     -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/studio-tasks/collection/counts?fromDate=Thu%2C+20+Oct+2016+18:04:46+GMT,
2016-10-20 14:08:01.5415,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,Candidates,68,"	PUT students/65
",
2016-10-20 14:08:01.5415,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,68,"Inserted a new document with key 'students/65', update: False, ",
2016-10-20 14:08:01.5415,Raven.Database.DocumentDatabase,Debug,Candidates,68,Put document students/65 with etag 01000000-0000-0001-0000-000000000007,
